%time,field0,field1
1561005063477215051,28632.0,6246896.0
1561005063527174949,28624.0,6246896.0
1561005063577275037,28619.0,6245872.0
1561005063627218961,28620.0,6246896.0
1561005063677196025,28611.0,6246896.0
1561005063727273941,28615.0,6246896.0
1561005063777246952,28613.0,6246384.0
1561005063803858995,28631.0,6246384.0
1561005063877482891,28601.0,6246896.0
1561005063927495956,28606.0,6245872.0
1561005063977480888,28614.0,6245872.0
1561005064004004955,28621.0,6245872.0
1561005064054183006,28626.0,6246384.0
1561005064127726078,28619.0,6246896.0
1561005064178263902,28616.0,6246896.0
1561005064203917026,28626.0,6246896.0
1561005064254101037,28614.0,6246384.0
1561005064327275991,28625.0,6246384.0
1561005064354127883,28621.0,6246896.0
1561005064404184103,28611.0,6247408.0
1561005064454427957,28616.0,6246384.0
1561005064503818035,28624.0,6245872.0
1561005064554092884,28619.0,6247408.0
1561005064604026079,28611.0,6245872.0
1561005064630824089,28611.0,6246384.0
1561005064704461097,28628.0,6247408.0
1561005064730508089,28628.0,6247408.0
1561005064780502080,28627.0,6246384.0
1561005064830564022,28610.0,6246896.0
1561005064880772113,28609.0,6246896.0
1561005064930736064,28615.0,6246896.0
1561005064980566978,28621.0,6246384.0
1561005065030654907,28615.0,6246384.0
1561005065080585002,28618.0,6246384.0
1561005065130743026,28614.0,6246384.0
1561005065157063007,28614.0,6245872.0
1561005065207282066,28602.0,6247408.0
1561005065280519962,28606.0,6246384.0
1561005065307074069,28614.0,6246896.0
1561005065357101917,28618.0,6246896.0
1561005065407488107,28612.0,6246384.0
1561005065456986904,28620.0,6245872.0
1561005065507258892,28611.0,6245872.0
1561005065557523965,28624.0,6246384.0
1561005065607187032,28622.0,6246384.0
1561005065657032966,28619.0,6245360.0
1561005065707110881,28624.0,6246384.0
1561005065757086038,28606.0,6247408.0
1561005065807161092,28618.0,6245872.0
1561005065833839893,28618.0,6246384.0
1561005065884238004,28607.0,6246896.0
1561005065957156896,28604.0,6246384.0
1561005065983859062,28604.0,6246384.0
1561005066033776044,28618.0,6244848.0
1561005066083873987,28620.0,6245872.0
1561005066133889913,28621.0,6246384.0
1561005066184159994,28620.0,6245872.0
1561005066210542917,28615.0,6246896.0
1561005066284060001,28613.0,6246384.0
1561005066310748100,28613.0,6246384.0
1561005066360577106,28622.0,6246896.0
1561005066433845996,28615.0,6247408.0
1561005066460676908,28615.0,6246384.0
1561005066510399103,28630.0,6246384.0
1561005066560636997,28620.0,6245360.0
1561005066610415935,28612.0,6247408.0
1561005066660443067,28622.0,6246384.0
1561005066710443973,28613.0,6246896.0
1561005066760498046,28618.0,6245360.0
1561005066810514926,28620.0,6245872.0
1561005066860444068,28624.0,6244848.0
1561005066887109041,28625.0,6245872.0
1561005066937098979,28625.0,6246384.0
1561005066987124919,28623.0,6246896.0
1561005067037206888,28620.0,6245360.0
1561005067087043046,28611.0,6245872.0
1561005067137365102,28625.0,6246896.0
1561005067187148094,28602.0,6246384.0
1561005067237469911,28626.0,6247408.0
1561005067287081956,28604.0,6246384.0
1561005067337229967,28611.0,6246384.0
1561005067363708972,28611.0,6246384.0
1561005067414108991,28625.0,6246896.0
1561005067463834047,28621.0,6245360.0
1561005067513861894,28620.0,6246384.0
1561005067564094066,28623.0,6245872.0
1561005067613955974,28617.0,6245872.0
1561005067664066076,28616.0,6246896.0
1561005067737221002,28627.0,6246384.0
1561005067763885974,28627.0,6246384.0
1561005067813971996,28640.0,6246384.0
1561005067863909006,28630.0,6245872.0
1561005067913969993,28632.0,6245872.0
1561005067964107036,28615.0,6245872.0
1561005068014022111,28627.0,6245872.0
1561005068063791990,28619.0,6245872.0
1561005068090449094,28623.0,6246384.0
1561005068164052009,28621.0,6246896.0
1561005068214065074,28619.0,6245872.0
1561005068240722894,28619.0,6245872.0
1561005068290481090,28609.0,6246896.0
1561005068340605020,28613.0,6246384.0
1561005068390813112,28630.0,6246384.0
1561005068441078901,28631.0,6245872.0
1561005068490536928,28627.0,6246896.0
1561005068540572881,28620.0,6245872.0
1561005068567131996,28634.0,6246384.0
1561005068617054939,28622.0,6245872.0
1561005068667093992,28627.0,6246384.0
1561005068717228889,28624.0,6245872.0
1561005068767430067,28633.0,6245872.0
1561005068864212036,28622.0,6247408.0
1561005068914294004,28635.0,6245360.0
1561005068964442014,28629.0,6245872.0
1561005069014175891,28630.0,6245872.0
1561005069063858032,28634.0,6245872.0
1561005069090706110,28631.0,6244848.0
1561005069164187908,28625.0,6245872.0
1561005069214108943,28624.0,6246896.0
1561005069240911960,28616.0,6247408.0
1561005069290990114,28623.0,6246384.0
1561005069340955972,28623.0,6246896.0
1561005069390547037,28633.0,6246384.0
1561005069440888881,28620.0,6245872.0
1561005069490595102,28616.0,6246384.0
1561005069517149925,28633.0,6245360.0
1561005069567080020,28632.0,6247408.0
1561005069640347003,28633.0,6246384.0
1561005069667048931,28629.0,6246384.0
1561005069717103004,28614.0,6246384.0
1561005069767124891,28630.0,6246896.0
1561005069817286014,28627.0,6245872.0
1561005069867244005,28632.0,6245360.0
1561005069917146921,28631.0,6245360.0
1561005069967112064,28630.0,6246896.0
1561005070017065048,28632.0,6245360.0
1561005070067080020,28625.0,6245872.0
1561005070117048978,28625.0,6246896.0
1561005070167046070,28626.0,6246896.0
1561005070193941116,28628.0,6246896.0
1561005070243853092,28629.0,6246896.0
1561005070293761014,28627.0,6246384.0
1561005070343699932,28636.0,6246384.0
1561005070393804073,28628.0,6245872.0
1561005070443906068,28637.0,6247408.0
1561005070493803024,28635.0,6246384.0
1561005070543765068,28632.0,6245872.0
1561005070593801975,28641.0,6245872.0
1561005070643754005,28634.0,6246896.0
1561005070670475006,28621.0,6245872.0
1561005070743705034,28636.0,6246384.0
1561005070793819904,28642.0,6246896.0
1561005070820477962,28635.0,6245872.0
1561005070870419979,28628.0,6246896.0
1561005070920536041,28628.0,6246384.0
1561005070993791103,28623.0,6246896.0
1561005071020534992,28637.0,6245872.0
1561005071070574998,28632.0,6246384.0
1561005071120450019,28638.0,6247408.0
1561005071170485973,28627.0,6246896.0
1561005071220485925,28628.0,6246384.0
1561005071270539999,28636.0,6245872.0
1561005071320559024,28640.0,6246384.0
1561005071370486021,28634.0,6246896.0
1561005071420757055,28631.0,6246896.0
1561005071470491886,28625.0,6246384.0
1561005071497128963,28623.0,6245360.0
1561005071547103881,28634.0,6246384.0
1561005071597119092,28644.0,6245360.0
1561005071647133111,28623.0,6245872.0
1561005071697218894,28630.0,6246384.0
1561005071747123003,28619.0,6245872.0
1561005071797148942,28633.0,6246384.0
1561005071847131013,28629.0,6245872.0
1561005071897365093,28627.0,6246384.0
1561005071947056055,28623.0,6244848.0
1561005071997219085,28632.0,6245872.0
1561005072023786067,28632.0,6246384.0
1561005072073852062,28637.0,6246384.0
1561005072147064924,28616.0,6246384.0
1561005072173827886,28616.0,6245872.0
1561005072223819017,28636.0,6246384.0
1561005072273801088,28640.0,6246896.0
1561005072323930025,28628.0,6245360.0
1561005072373975992,28617.0,6245872.0
1561005072423830032,28618.0,6246896.0
1561005072473983049,28625.0,6246896.0
1561005072500678062,28625.0,6247408.0
1561005072573798894,28631.0,6247408.0
1561005072600397109,28627.0,6245872.0
1561005072674261093,28617.0,6246896.0
1561005072700963020,28631.0,6245360.0
1561005072773976087,28629.0,6246384.0
1561005072824100971,28631.0,6246896.0
1561005072850642919,28631.0,6245872.0
1561005072900840044,28638.0,6246384.0
1561005072950742959,28627.0,6246384.0
1561005073000641107,28623.0,6246896.0
1561005073050668001,28625.0,6245872.0
1561005073100606918,28622.0,6246896.0
1561005073150810956,28622.0,6245360.0
1561005073200876951,28618.0,6247408.0
1561005073250622034,28623.0,6247408.0
1561005073300807952,28623.0,6245872.0
1561005073327243089,28623.0,6244848.0
1561005073377041101,28631.0,6245872.0
1561005073427114963,28635.0,6245360.0
1561005073477066993,28633.0,6246384.0
1561005073527075052,28621.0,6245872.0
1561005073577223062,28630.0,6245872.0
1561005073603820085,28630.0,6246384.0
1561005073677086114,28622.0,6246896.0
1561005073727125883,28628.0,6245360.0
1561005073777537107,28627.0,6246384.0
1561005073827373981,28629.0,6245872.0
1561005073854260921,28617.0,6245872.0
1561005073927848100,28631.0,6245872.0
1561005073953876972,28631.0,6245360.0
1561005074003916978,28627.0,6245872.0
1561005074054145097,28632.0,6245872.0
1561005074104110956,28626.0,6245360.0
1561005074154504060,28630.0,6245872.0
1561005074203881025,28632.0,6245872.0
1561005074230345010,28632.0,6246384.0
1561005074280497074,28626.0,6245872.0
1561005074330404043,28631.0,6245360.0
1561005074380361080,28639.0,6246896.0
1561005074430418014,28624.0,6245872.0
1561005074480427980,28630.0,6245872.0
1561005074530322074,28630.0,6245872.0
1561005074580552101,28625.0,6245872.0
1561005074630484104,28627.0,6246896.0
1561005074680587053,28625.0,6245872.0
1561005074730499029,28622.0,6246896.0
1561005074780571937,28624.0,6246384.0
1561005074830571889,28628.0,6245872.0
1561005074880564928,28618.0,6245872.0
1561005074930619001,28632.0,6245360.0
1561005074957259893,28628.0,6245872.0
1561005075030544042,28630.0,6246384.0
1561005075057063102,28630.0,6246384.0
1561005075107172966,28644.0,6245872.0
1561005075157063007,28630.0,6245872.0
1561005075207083940,28630.0,6246384.0
1561005075256985902,28632.0,6246384.0
1561005075307071924,28628.0,6245872.0
1561005075357119083,28622.0,6245872.0
1561005075407073974,28633.0,6246384.0
1561005075433815956,28635.0,6246896.0
1561005075507302999,28624.0,6246896.0
1561005075533828020,28624.0,6245872.0
1561005075583676099,28638.0,6246896.0
1561005075633913993,28633.0,6246384.0
1561005075683820962,28630.0,6244848.0
1561005075733809947,28630.0,6245872.0
1561005075783807992,28631.0,6244848.0
1561005075833756923,28634.0,6247920.0
1561005075883819103,28648.0,6246384.0
1561005075933856964,28623.0,6245872.0
1561005075983841896,28631.0,6245872.0
1561005076033823966,28625.0,6246384.0
1561005076083885908,28623.0,6246896.0
1561005076133932113,28643.0,6245872.0
1561005076183944940,28642.0,6245872.0
1561005076233937025,28627.0,6246896.0
1561005076307168006,28626.0,6246384.0
1561005076357084989,28629.0,6245872.0
1561005076383968114,28633.0,6245360.0
1561005076457190990,28627.0,6246896.0
1561005076507112026,28642.0,6246384.0
1561005076533777952,28633.0,6246384.0
1561005076584012031,28644.0,6245872.0
1561005076633773088,28629.0,6246384.0
1561005076683813095,28628.0,6245360.0
1561005076733830928,28619.0,6245360.0
1561005076783826112,28618.0,6245360.0
1561005076833842039,28635.0,6244848.0
1561005076883876085,28629.0,6245872.0
1561005076933887958,28649.0,6245872.0
1561005076983778953,28634.0,6245360.0
1561005077033881902,28637.0,6246384.0
1561005077060364007,28623.0,6246384.0
1561005077110483884,28643.0,6245872.0
1561005077183872938,28625.0,6245360.0
1561005077210545063,28638.0,6246896.0
1561005077260426998,28625.0,6245872.0
1561005077310472011,28634.0,6245360.0
1561005077360466957,28637.0,6246896.0
1561005077410559892,28642.0,6245872.0
1561005077460391044,28632.0,6245872.0
1561005077510459899,28630.0,6245872.0
1561005077537066936,28630.0,6245360.0
1561005077610538959,28634.0,6244848.0
1561005077660391092,28632.0,6246896.0
1561005077687328100,28626.0,6245360.0
1561005077737309932,28642.0,6245872.0
1561005077787120103,28635.0,6246896.0
1561005077837080955,28634.0,6246384.0
1561005077887173891,28622.0,6245360.0
1561005077937419891,28635.0,6246896.0
1561005077987195014,28619.0,6245360.0
1561005078037276983,28631.0,6246384.0
1561005078087429046,28623.0,6246384.0
1561005078137294054,28624.0,6246384.0
1561005078187218904,28646.0,6246896.0
1561005078213823080,28646.0,6245360.0
1561005078263789892,28631.0,6246384.0
1561005078337358951,28625.0,6245872.0
1561005078363905906,28625.0,6244336.0
1561005078414069890,28631.0,6246384.0
1561005078463808059,28630.0,6246384.0
1561005078513782024,28622.0,6246896.0
1561005078563884019,28621.0,6245360.0
1561005078613948106,28624.0,6246896.0
1561005078663803100,28625.0,6245360.0
1561005078713778018,28632.0,6245360.0
1561005078763694047,28624.0,6245360.0
1561005078813749074,28635.0,6245872.0
1561005078840454101,28635.0,6245872.0
1561005078890526056,28638.0,6246384.0
1561005078940326929,28631.0,6245872.0
1561005078990508079,28637.0,6246896.0
1561005079040510892,28639.0,6246384.0
1561005079090370893,28641.0,6244848.0
1561005079140409946,28631.0,6245360.0
1561005079190515041,28628.0,6244848.0
1561005079240648984,28623.0,6244848.0
1561005079290513992,28631.0,6246896.0
1561005079317292928,28631.0,6245872.0
1561005079367623090,28629.0,6246384.0
1561005079441170930,28626.0,6246384.0
1561005079467113971,28626.0,6246384.0
1561005079517086982,28634.0,6244848.0
1561005079567094087,28636.0,6245872.0
1561005079617074966,28638.0,6245360.0
1561005079667129039,28626.0,6245360.0
1561005079717056989,28618.0,6245360.0
1561005079767044067,28629.0,6246384.0
1561005079817100048,28639.0,6246384.0
1561005079867086887,28634.0,6245360.0
1561005079917213916,28647.0,6246384.0
1561005079943924903,28647.0,6245360.0
1561005079993791103,28639.0,6246384.0
1561005080043908119,28638.0,6246896.0
1561005080117276906,28640.0,6244336.0
1561005080143739938,28640.0,6246384.0
1561005080193871021,28637.0,6245360.0
1561005080244136095,28629.0,6245872.0
1561005080293821096,28642.0,6245872.0
1561005080343776941,28625.0,6246896.0
1561005080393832921,28645.0,6245360.0
1561005080444045066,28631.0,6245872.0
1561005080470530986,28644.0,6246384.0
1561005080544018030,28637.0,6245360.0
1561005080593831062,28653.0,6245872.0
1561005080620440006,28653.0,6245360.0
1561005080670520067,28629.0,6244848.0
1561005080720377922,28633.0,6246384.0
1561005080770456075,28633.0,6245360.0
1561005080820365905,28632.0,6245360.0
1561005080870661020,28646.0,6245872.0
1561005080920692920,28642.0,6245872.0
1561005080970535039,28635.0,6246384.0
1561005081020652055,28627.0,6245872.0
1561005081070410013,28634.0,6246896.0
1561005081120399951,28627.0,6246384.0
1561005081147097110,28637.0,6245360.0
1561005081197048902,28638.0,6246384.0
1561005081247159004,28631.0,6246384.0
1561005081297086954,28627.0,6245360.0
1561005081347106933,28634.0,6245360.0
1561005081397075891,28629.0,6245360.0
1561005081447105884,28624.0,6245872.0
1561005081497065067,28629.0,6245360.0
1561005081547280073,28638.0,6245872.0
1561005081597110033,28637.0,6245360.0
1561005081623826980,28628.0,6246384.0
1561005081697392940,28626.0,6245872.0
1561005081747606992,28633.0,6245872.0
1561005081797544956,28628.0,6245872.0
1561005081824614048,28642.0,6245872.0
1561005081873863935,28635.0,6246896.0
1561005081947149991,28629.0,6245360.0
1561005081974021911,28627.0,6246384.0
1561005082023786067,28654.0,6245872.0
1561005082073968887,28628.0,6245872.0
1561005082123888969,28629.0,6245360.0
1561005082173785924,28623.0,6245872.0
1561005082223881006,28648.0,6245872.0
1561005082273842096,28626.0,6245872.0
1561005082300487995,28625.0,6245872.0
1561005082374139070,28641.0,6245360.0
1561005082424109935,28638.0,6246384.0
1561005082474023103,28642.0,6245360.0
1561005082500587940,28626.0,6245360.0
1561005082550395965,28641.0,6245360.0
1561005082600464105,28638.0,6245360.0
1561005082650489091,28644.0,6245872.0
1561005082700412034,28639.0,6246384.0
1561005082727112054,28644.0,6245872.0
1561005082800502061,28638.0,6246384.0
1561005082850557088,28638.0,6246384.0
1561005082877163887,28634.0,6245360.0
1561005082927124023,28639.0,6246384.0
1561005082977010011,28632.0,6244336.0
1561005083027432918,28630.0,6246896.0
1561005083100673913,28628.0,6245872.0
1561005083127473115,28639.0,6244848.0
1561005083177232980,28641.0,6245872.0
1561005083227107048,28645.0,6245360.0
1561005083277153968,28638.0,6246896.0
1561005083327095985,28643.0,6246896.0
1561005083377099037,28639.0,6245872.0
1561005083403774023,28641.0,6246896.0
1561005083453756093,28648.0,6245360.0
1561005083503833055,28632.0,6244848.0
1561005083553880929,28643.0,6245360.0
1561005083603785037,28626.0,6245360.0
1561005083653810024,28633.0,6245360.0
1561005083703826904,28644.0,6246896.0
1561005083753905057,28620.0,6245360.0
1561005083803771972,28640.0,6245872.0
1561005083853805065,28615.0,6247408.0
1561005083880443096,28637.0,6245360.0
1561005083953782081,28632.0,6245872.0
1561005084003810882,28635.0,6245872.0
1561005084053839921,28638.0,6245872.0
1561005084080513954,28638.0,6245872.0
1561005084130568981,28636.0,6245872.0
1561005084180387973,28645.0,6244848.0
1561005084230462074,28636.0,6246384.0
1561005084280877113,28636.0,6244848.0
1561005084330378055,28635.0,6245872.0
1561005084380419015,28648.0,6245872.0
1561005084430402040,28632.0,6245872.0
1561005084480493068,28628.0,6245360.0
1561005084530703067,28631.0,6245360.0
1561005084580678939,28642.0,6245360.0
1561005084630729913,28632.0,6245360.0
1561005084680398941,28629.0,6245872.0
1561005084730532884,28612.0,6245360.0
1561005084757273912,28612.0,6245872.0
1561005084807145118,28618.0,6245360.0
1561005084880376100,28633.0,6245872.0
1561005084907098054,28623.0,6245872.0
1561005084957186937,28626.0,6246384.0
1561005085007386922,28634.0,6245360.0
1561005085057130098,28638.0,6246384.0
1561005085107244014,28630.0,6245872.0
